sim_time,reservation_time_trigger,charging_strategy,repositioning_strategy,user_requests
34140,0.0,0.001,0.0,0.01304
34200,0.0,0.001,0.297,0.004200000000000001
34260,0.0,0.001,0.0,0.00445
34320,0.0,0.001,0.0,0.013470000000000001
34380,0.0,0.001,0.0,0.01355
34440,0.0,0.001,0.0,0.00372
34500,0.0,0.001,0.347,0.00225
34560,0.0,0.001,0.0,0.00504
34620,0.0,0.001,0.0,0.00665
34680,0.0,0.001,0.0,0.008390000000000002
34740,0.0,0.001,0.0,0.010589999999999999
34800,0.0,0.001,0.312,0.011449999999999998
34860,0.0,0.001,0.0,0.00894
34920,0.0,0.001,0.0,0.0067599999999999995
34980,0.0,0.001,0.0,0.00631
35040,0.0,0.001,0.0,0.00649
35100,0.0,0.001,0.335,0.00607
35160,0.0,0.001,0.0,0.004370000000000001
35220,0.0,0.001,0.0,0.0059
35280,0.0,0.001,0.0,0.00693
35340,0.0,0.0,0.0,0.00268
35400,0.0,0.0,0.346,0.00216
35460,0.0,0.001,0.0,0.011130000000000001
35520,0.0,0.0,0.0,0.0022
35580,0.0,0.002,0.0,0.00472
35640,0.0,0.002,0.0,0.01088
35700,0.0,0.002,0.302,0.00447
35760,0.0,0.001,0.0,0.01536
35820,0.0,0.001,0.0,0.00466
35880,0.0,0.001,0.0,0.0
35940,0.0,0.001,0.0,0.00972
36000,0.0,0.001,0.296,0.00465
36060,0.0,0.001,0.0,0.008
36120,0.0,0.001,0.0,0.0064399999999999995
36180,0.0,0.003,0.0,0.01134
36240,0.0,0.001,0.0,0.00438
36300,0.0,0.001,0.3,0.0067
36360,0.0,0.001,0.0,0.00783
36420,0.0,0.001,0.0,0.01281
36480,0.0,0.002,0.0,0.0107
36540,0.0,0.001,0.0,0.006359999999999999
36600,0.0,0.004,0.341,0.011009999999999999
36660,0.0,0.002,0.0,0.0063
36720,0.0,0.002,0.0,0.01108
36780,0.0,0.001,0.0,0.00571
36840,0.0,0.001,0.0,0.01168
36900,0.0,0.001,0.296,0.00244
36960,0.0,0.002,0.0,0.008140000000000001
37020,0.0,0.003,0.0,0.00992
37080,0.0,0.001,0.0,0.007639999999999999
37140,0.0,0.002,0.0,0.008790000000000001
37200,0.0,0.002,0.333,0.01079
37260,0.0,0.001,0.0,0.00878
37320,0.0,0.001,0.0,0.0055899999999999995
37380,0.0,0.001,0.0,0.00942
37440,0.0,0.002,0.0,0.016309999999999998
37500,0.0,0.001,0.299,0.01299
37560,0.0,0.002,0.0,0.00964
37620,0.0,0.001,0.0,0.00494
37680,0.0,0.001,0.0,0.01182
37740,0.0,0.001,0.0,0.00885
37800,0.0,0.001,0.295,0.0052499999999999995
37860,0.0,0.001,0.0,0.00676
37920,0.0,0.001,0.0,0.01465
37980,0.0,0.001,0.0,0.0056500000000000005
38040,0.0,0.001,0.0,0.00265
38100,0.0,0.002,0.294,0.012820000000000002
38160,0.0,0.001,0.0,0.00689
38220,0.0,0.001,0.0,0.004
38280,0.0,0.001,0.0,0.00726
38340,0.0,0.001,0.0,0.005560000000000001
38400,0.0,0.001,0.344,0.00753
38460,0.0,0.002,0.0,0.01016
38520,0.0,0.001,0.0,0.01353
38580,0.0,0.001,0.0,0.01082
38640,0.0,0.003,0.0,0.0068000000000000005
38700,0.0,0.001,0.295,0.0094
38760,0.0,0.001,0.0,0.00445
38820,0.0,0.002,0.0,0.007219999999999999
38880,0.0,0.001,0.0,0.0071200000000000005
38940,0.0,0.001,0.0,0.00885
39000,0.0,0.002,0.295,0.00913
39060,0.0,0.001,0.0,0.00217
