operator_id,vehicle_id,vehicle_type,shift_type,start_time,finish_time,on_which_day,worked_total,selected_shift_time,worked_today,total_overtime,overtime_today,expected_overtime,rested_total,selected_rest_time,selected_number_of_breaks,number_of_taken_breaks,satisfied_passengers
0,95,2022_bmw_i4_m50_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,6.0,16.566666666666666,3,91179.0,32334,32334.0,0.0,0,0,97904.55701592384,3323,2,2,21
0,65,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,6.0,16.666666666666668,3,94452.0,31793,31793.0,0.0,0,0,103615.88232471343,6391,4,4,28
0,73,2022_bmw_i4_m50_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,7.0,17.4,3,92285.0,31475,31475.0,0.0,0,0,100930.9186994118,5982,4,4,22
0,99,2022_bmw_i4_m50_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,7.0,17.8,1,33024.0,33024,33024.0,0.0,0,0,5808,5808,4,4,13
0,91,2022_bmw_i4_m50_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,8.033333333333333,18.233333333333334,3,92701.0,31323,31323.0,0.0,0,0,106669.41578057254,2700,1,1,29
0,88,2022_bmw_i4_m50_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,7.0,18.25,3,89660.0,31170,31170.0,0.0,0,0,98423.68357094126,2700,1,1,16
0,59,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,8.0,18.466666666666665,1,30185.0,30185,30185.0,0.0,0,0,7373.0,7373,5,5,37
0,50,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,8.0,18.533333333333335,3,89266.0,29837,29837.0,0.0,0,0,123327.09286749492,3382,2,2,31
0,72,2022_bmw_i4_m50_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,7.016666666666667,18.616666666666667,4,129832.0,35643,35643.0,0.0,0,0,159234.77649330982,6117,4,4,31
0,66,2022_bmw_i4_m50_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,8.016666666666667,18.783333333333335,4,130009.0,33349,33349.0,0.0,0,0,153490.6469306872,2700,1,1,33
0,78,2022_bmw_i4_m50_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,10.0,19.25,1,28863.0,28863,28863.0,0.0,0,0,4021.584565224036,2700,1,1,26
0,85,2022_bmw_i4_m50_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,8.016666666666667,19.25,3,96113.0,35781,35781.0,0.0,0,0,122016.82472103927,4651,3,3,27
0,64,2019_nissan_leaf_sl_plus_driver_vehtype_HT,DRIVER_SHIFTS.DAY_SHIFT,7.0,19.366666666666667,3,96247.0,35418,35418.0,0.0,0,0,117585.09654797701,7106,5,5,42
